invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,Cluster
61340,30663,0,19,0,2,30.3,2,457,5,1
22510,68765,1,21,1,2,600.16,1,287,3,0
64417,45063,0,63,3,3,15.69,0,308,6,1
23389,4369,0,52,1,5,1500.4,0,114,7,2
24226,79101,1,68,1,5,1500.4,2,377,5,0
44614,48991,0,21,7,4,143.36,0,754,1,2
62259,68162,1,67,1,3,900.24,2,582,5,3
10428,56427,0,24,7,1,35.84,0,397,5,0
33159,6386,0,20,3,5,26.15,1,177,7,2
38375,26523,0,62,2,3,121.98,0,249,4,2
53043,42737,1,36,2,1,40.66,2,73,4,1
15911,40413,0,37,1,1,300.08,1,104,6,2
58215,24410,1,46,1,5,1500.4,0,350,7,1
7162,65758,1,61,3,5,26.15,1,686,4,0
2812,8832,1,39,5,3,35.19,1,664,9,2
88398,21805,0,57,1,2,600.16,2,293,5,1
12469,82162,1,69,2,4,162.64,1,240,3,0
20846,92754,0,44,7,5,179.2,0,166,6,0
30013,72322,1,20,1,1,300.08,0,75,3,0
98176,36825,0,63,2,5,203.3,1,674,5,1
2654,23521,0,54,7,3,107.52,0,262,3,2
96139,73033,0,20,2,2,81.32,1,612,6,3
91285,21207,1,61,4,1,600.17,2,341,7,1
51270,19593,0,68,0,2,30.3,0,414,5,1
35626,24242,0,37,1,2,600.16,2,148,7,2
5024,75809,0,26,7,4,143.36,0,335,5,0
48104,25474,0,34,7,4,143.36,1,50,3,2
84674,35852,1,47,4,1,600.17,1,429,5,1
69533,73650,1,67,5,4,46.92,1,308,4,3
9839,73844,0,55,2,2,81.32,0,99,6,0
33865,3337,0,56,4,2,1200.34,0,665,5,2
56980,12458,0,42,7,4,143.36,1,487,1,1
21284,31512,0,44,1,4,1200.32,1,781,4,2
48095,49820,1,23,5,4,46.92,2,426,4,0
77348,43154,1,29,1,2,600.16,0,17,3,1
91492,60072,0,60,1,5,1500.4,0,62,6,3
4182,42167,0,51,1,5,1500.4,1,726,9,2
40875,70350,1,53,7,2,71.68,1,464,3,0
59972,41925,0,54,3,3,15.69,1,638,9,1
75353,25990,0,25,1,2,600.16,2,529,5,1
13951,13144,1,66,1,1,300.08,1,59,6,2
1128,67678,0,41,2,2,81.32,1,216,5,0
53076,59739,0,45,3,5,26.15,0,431,2,3
75406,49525,0,68,0,3,45.45,1,431,4,1
82753,14517,1,64,1,1,300.08,1,20,4,1
95277,97007,1,61,7,2,71.68,1,247,5,3
56696,58290,0,31,1,3,900.24,1,783,3,3
60647,34338,1,49,2,4,162.64,1,504,5,1
94677,67422,1,22,2,1,40.66,0,386,6,3
80947,35780,1,53,2,2,81.32,0,407,8,1
15248,23007,1,38,0,3,45.45,2,760,6,2
25317,45507,0,30,0,4,60.6,0,779,7,2
27756,83351,1,42,3,2,10.46,0,636,2,0
77830,11210,0,50,2,2,81.32,1,607,4,1
85271,11764,0,26,6,1,1050.0,2,248,5,1
76680,9760,0,60,6,2,2100.0,2,678,1,1
39053,22924,1,47,1,1,300.08,0,427,9,2
66460,58551,0,52,3,5,26.15,0,482,7,3
16714,10691,1,37,3,5,26.15,1,119,6,2
30438,95187,1,45,4,1,600.17,0,53,4,0
17887,44844,0,40,3,4,20.92,2,446,4,2
53265,44180,0,59,3,3,15.69,2,665,3,1
23848,30629,0,60,4,3,1800.51,0,390,5,2
72589,76119,1,28,7,2,71.68,2,79,8,3
34040,11630,1,19,7,1,35.84,1,606,6,2
78923,89385,1,29,7,2,71.68,2,776,8,3
22619,66851,1,54,4,4,2400.68,0,745,6,0
12501,41848,0,66,2,4,162.64,0,304,6,2
5089,56580,0,18,5,1,11.73,0,490,7,0
26842,24135,1,47,1,5,1500.4,0,670,6,2
40482,53446,1,21,7,5,179.2,0,163,5,0
4584,73527,1,19,3,3,15.69,0,736,4,0
5711,39185,0,59,1,1,300.08,0,664,6,2
99431,51187,0,47,5,3,35.19,2,427,5,3
72706,29714,0,36,1,5,1500.4,1,528,5,1
3955,13345,1,21,7,4,143.36,2,115,3,2
95640,20410,1,41,1,3,900.24,0,707,4,1
92447,17870,1,55,3,3,15.69,0,544,5,1
53793,46105,0,68,1,3,900.24,0,723,6,1
24357,12682,0,54,4,3,1800.51,1,506,6,2
61062,3693,0,57,7,1,35.84,1,9,6,1
94820,2080,0,19,0,4,60.6,1,139,1,1
62534,68291,0,35,1,1,300.08,0,601,3,3
4432,30626,0,50,4,4,2400.68,2,511,4,2
35845,34403,1,19,1,4,1200.32,1,479,4,2
4932,66336,1,38,7,3,107.52,0,241,3,0
41458,20835,0,34,2,5,203.3,0,353,6,2
38544,12,0,46,7,3,107.52,0,311,5,2
44509,27858,0,61,4,2,1200.34,2,203,4,2
13621,52609,0,69,4,1,600.17,2,794,4,0
86747,18863,0,39,2,5,203.3,2,715,9,1
95710,73727,0,67,7,3,107.52,1,165,4,3
88628,54676,0,28,5,2,23.46,0,638,5,3
32743,1100,1,38,4,3,1800.51,2,479,5,2
61378,34850,1,28,7,5,179.2,2,409,6,1
42861,42081,0,36,2,1,40.66,1,157,5,2
79419,7431,0,37,1,2,600.16,0,69,5,1
85460,11921,0,67,1,5,1500.4,0,296,5,1
82721,54994,0,27,1,5,1500.4,1,697,6,3
9812,3846,0,31,1,1,300.08,2,462,7,2
91938,49812,0,42,2,4,162.64,0,706,4,1
45127,62585,0,40,1,3,900.24,2,253,4,0
58186,20509,1,35,7,5,179.2,1,576,5,1
93745,44440,1,41,3,1,5.23,0,263,5,1
57357,11545,1,64,1,4,1200.32,0,639,9,1
82726,70462,0,52,0,5,75.75,1,229,6,3
87,88858,1,39,7,1,35.84,2,534,4,0
46666,70334,0,61,2,1,40.66,1,706,9,0
11724,83553,0,67,2,1,40.66,2,17,6,0
63466,45711,0,38,0,4,60.6,0,703,4,1
413,26448,1,39,1,4,1200.32,0,555,3,2
48358,74478,0,44,0,3,45.45,2,152,6,0
5032,3079,0,55,1,5,1500.4,0,693,4,2
64113,63861,0,52,3,4,20.92,0,672,5,3
48512,20284,1,69,2,5,203.3,0,385,9,2
27837,7105,0,65,3,2,10.46,0,676,6,2
22542,53661,1,19,5,2,23.46,1,99,7,0
53333,25988,1,57,3,3,15.69,1,650,2,1
97330,84321,0,22,0,1,15.15,1,333,6,3
13151,16585,0,61,1,5,1500.4,1,110,7,2
45502,5770,1,40,5,5,58.65,0,713,3,2
85794,64474,0,31,1,2,600.16,1,430,3,3
56602,16052,1,35,2,2,81.32,1,180,5,1
70831,81,1,39,2,3,121.98,2,104,6,1
18772,26141,1,36,1,2,600.16,0,370,5,2
81891,87754,1,38,1,4,1200.32,0,410,2,3
96607,28716,0,56,1,1,300.08,0,727,1,1
17068,48006,1,24,2,3,121.98,2,542,3,2
42153,97050,0,60,1,4,1200.32,0,528,4,0
22187,67010,1,61,1,1,300.08,2,369,5,0
17646,76502,0,57,5,5,58.65,1,333,5,0
34915,28925,0,18,1,3,900.24,0,409,5,2
52181,12641,0,18,4,1,600.17,1,202,7,1
73086,15460,1,50,1,5,1500.4,1,18,8,1
86983,90086,0,60,7,1,35.84,2,296,2,3
55167,1062,1,68,3,2,10.46,0,493,2,1
32277,92709,0,60,2,5,203.3,1,17,5,0
38059,16842,1,46,2,1,40.66,1,716,6,2
80345,39612,1,25,0,3,45.45,0,58,5,1
49581,43743,1,63,3,1,5.23,0,394,8,1
61487,63457,0,36,1,1,300.08,0,498,4,3
64019,43439,0,59,1,1,300.08,0,751,6,1
82239,17526,1,39,1,2,600.16,0,128,5,1
11201,8988,0,41,7,5,179.2,0,380,4,2
80234,80278,1,21,4,2,1200.34,0,587,6,3
54598,19321,0,21,3,3,15.69,0,145,9,1
27545,38580,0,55,0,5,75.75,2,329,4,2
89294,54307,0,65,2,2,81.32,2,672,2,3
43953,53322,1,52,4,3,1800.51,2,60,7,0
78171,12647,1,56,2,5,203.3,0,44,8,1
18789,5911,1,43,3,4,20.92,0,272,1,2
41024,16563,0,37,2,1,40.66,1,168,6,2
51021,44672,0,35,7,2,71.68,1,625,4,1
21304,85959,1,68,3,4,20.92,0,649,4,0
82985,88938,1,53,1,4,1200.32,2,564,5,3
63518,69212,1,29,3,5,26.15,1,722,6,3
32580,5547,0,23,1,2,600.16,0,373,5,2
8067,19501,0,49,3,3,15.69,1,736,7,2
28880,24869,1,62,3,4,20.92,0,394,7,2
26805,14559,0,24,3,5,26.15,1,225,3,2
16806,81426,1,30,3,5,26.15,0,383,4,0
19043,75312,0,46,2,2,81.32,1,606,5,0
63822,97233,0,21,1,2,600.16,0,229,7,3
79405,46182,0,40,1,3,900.24,0,474,6,1
10196,63160,1,60,1,1,300.08,0,720,4,0
61971,77814,1,41,3,4,20.92,1,685,5,3
16249,54078,1,57,1,4,1200.32,2,790,5,0
40630,71630,0,45,1,4,1200.32,0,285,6,0
32558,86201,0,41,3,4,20.92,1,398,4,0
70299,85858,0,44,5,2,23.46,2,774,4,3
53474,6219,0,19,4,4,2400.68,2,236,4,1
82977,51133,0,46,1,3,900.24,0,441,4,3
8189,82342,1,49,1,2,600.16,0,350,6,0
44496,41991,1,19,1,5,1500.4,2,137,2,2
93387,63428,1,65,1,4,1200.32,2,308,4,3
85616,33724,0,23,7,3,107.52,0,182,4,1
29657,33706,0,68,3,3,15.69,0,265,1,2
78515,69621,1,43,2,3,121.98,1,361,9,3
93318,38251,1,44,2,1,40.66,0,137,5,1
57274,35849,0,54,2,5,203.3,1,513,5,1
2517,59433,0,45,3,1,5.23,2,498,4,0
45093,95608,0,21,3,5,26.15,0,323,5,0
28770,55798,0,47,7,4,143.36,1,308,3,0
8462,60380,1,61,4,4,2400.68,2,22,5,0
1674,41674,0,47,7,5,179.2,1,754,2,2
5105,56012,0,44,1,5,1500.4,0,434,6,0
13889,68070,0,64,4,1,600.17,0,726,5,0
7725,11463,1,55,2,5,203.3,0,414,9,2
69749,91380,1,67,1,5,1500.4,0,718,3,3
72101,54717,1,43,5,3,35.19,0,243,7,3
74262,32048,0,29,1,1,300.08,1,591,4,1
24228,13263,1,46,1,5,1500.4,2,717,6,2
97354,14429,0,53,4,1,600.17,0,404,6,1
43198,48019,1,47,1,2,600.16,0,172,5,2
82747,65070,0,30,4,1,600.17,1,97,4,3
31956,31899,0,34,3,4,20.92,1,206,7,2
78931,1596,1,18,4,1,600.17,1,295,3,1
46115,74681,1,32,1,1,300.08,0,293,3,0
13055,91605,0,23,7,3,107.52,0,97,3,0
67639,3908,0,31,1,4,1200.32,2,559,2,1
87276,45843,0,56,3,3,15.69,0,80,6,1
66575,48846,0,51,3,2,10.46,1,636,4,1
58877,53417,0,57,7,1,35.84,2,749,4,3
80621,69368,1,26,7,2,71.68,1,686,5,3
33952,93712,1,65,1,5,1500.4,1,290,6,0
79417,4388,0,35,7,5,179.2,2,360,7,1
22324,76686,0,63,1,2,600.16,1,671,5,0
15890,47547,0,24,0,2,30.3,1,740,5,2
23874,74540,0,64,1,1,300.08,2,366,5,0
43767,41055,0,32,2,1,40.66,2,117,5,2
1543,14473,0,46,1,3,900.24,0,62,4,2
88996,68584,1,26,4,2,1200.34,0,295,4,3
75271,39283,0,18,2,3,121.98,0,153,4,1
52978,98095,0,43,1,4,1200.32,1,516,7,3
69475,81478,0,41,1,5,1500.4,1,728,4,3
53378,96320,0,69,2,2,81.32,0,584,7,3
24773,89139,0,22,7,1,35.84,2,320,3,0
85402,72247,1,21,4,1,600.17,0,8,4,3
24794,87634,0,32,3,2,10.46,0,99,4,0
97601,54372,1,46,3,1,5.23,1,653,5,3
36399,1718,1,48,3,5,26.15,2,774,4,2
98956,77520,0,55,1,2,600.16,0,118,4,3
30537,37932,0,19,4,4,2400.68,0,735,8,2
46264,23246,0,57,1,1,300.08,1,89,2,2
79902,38320,0,45,2,2,81.32,1,145,6,1
98993,92748,1,37,1,3,900.24,0,191,7,3
10610,79687,0,65,7,2,71.68,0,143,4,0
34155,92706,0,32,1,5,1500.4,0,317,4,0
23381,8655,0,65,2,2,81.32,1,697,6,2
6901,38017,0,18,2,5,203.3,0,245,8,2
31924,48731,0,54,1,2,600.16,0,753,7,2
15051,76714,0,47,6,1,1050.0,1,341,7,0
51293,30913,1,48,4,2,1200.34,1,598,4,1
14039,15786,0,67,7,2,71.68,1,645,4,2
24215,21863,1,20,1,4,1200.32,0,767,4,2
60562,73220,1,67,3,4,20.92,2,560,5,3
1066,52240,0,21,1,3,900.24,0,661,9,0
49367,42911,1,27,2,3,121.98,0,622,7,2
23681,87189,1,60,3,2,10.46,0,640,4,0
96996,68424,1,37,0,2,30.3,0,437,6,3
93864,32458,0,33,2,3,121.98,1,353,5,1
94043,38473,0,26,3,1,5.23,0,507,7,1
17860,43820,0,38,5,5,58.65,1,371,6,2
8691,6444,0,67,1,1,300.08,1,218,5,2
59851,86261,1,35,1,4,1200.32,1,754,5,3
3538,21374,0,29,1,4,1200.32,2,700,4,2
1721,80275,1,69,4,3,1800.51,1,496,3,0
23554,82334,0,56,1,4,1200.32,1,229,5,0
80920,91422,0,54,4,3,1800.51,0,351,5,3
14642,68037,0,68,2,5,203.3,0,326,9,0
15160,44022,1,31,2,4,162.64,0,168,5,2
80091,59247,1,20,1,3,900.24,0,115,5,3
32492,54293,0,55,6,1,1050.0,1,735,5,0
88701,76786,0,19,6,1,1050.0,0,168,8,3
24074,24589,0,21,4,2,1200.34,0,376,5,2
77443,58306,0,47,3,2,10.46,0,512,4,3
24172,22585,1,23,0,2,30.3,0,214,9,2
20898,24652,0,58,2,3,121.98,0,693,4,2
28649,83076,0,27,7,4,143.36,1,180,3,0
32241,29115,0,61,3,2,10.46,2,95,4,2
28449,26919,1,40,3,1,5.23,1,415,6,2
95018,56182,0,29,1,2,600.16,2,1,6,3
95125,32929,0,52,4,3,1800.51,0,351,4,1
17987,16535,1,27,7,2,71.68,1,305,6,2
26507,88058,1,63,1,4,1200.32,1,552,5,0
718,42834,1,48,1,2,600.16,0,488,7,2
34448,9461,0,32,0,2,30.3,1,352,5,2
36428,28308,1,59,1,1,300.08,2,301,9,2
94472,13121,0,41,7,4,143.36,0,123,7,1
41191,51302,0,56,1,2,600.16,0,673,5,0
51500,7740,1,49,5,4,46.92,0,384,3,1
28599,72439,0,37,0,5,75.75,0,541,7,0
6019,38319,0,23,3,5,26.15,2,86,5,2
69277,95332,1,47,1,3,900.24,2,624,6,3
68448,81073,0,36,1,1,300.08,1,706,2,3
69085,22574,1,56,1,5,1500.4,1,403,5,1
41185,42198,1,53,1,1,300.08,0,679,6,2
85800,94630,1,49,7,3,107.52,0,85,4,3
52149,36942,1,56,1,4,1200.32,0,777,1,1
63765,81591,0,23,2,3,121.98,0,349,6,3
95194,96593,0,54,1,4,1200.32,0,26,4,3
11007,42871,0,47,7,1,35.84,0,484,3,2
22,7202,0,63,1,5,1500.4,0,503,1,2
13632,1613,0,67,1,3,900.24,2,774,6,2
28531,89087,1,33,4,3,1800.51,1,695,6,0
72529,57267,0,65,7,5,179.2,0,495,8,3
50052,3356,1,33,2,4,162.64,0,589,8,1
16738,82048,0,40,2,3,121.98,1,500,4,0
12483,70191,0,37,2,4,162.64,1,771,9,0
98488,94845,0,52,7,4,143.36,0,292,4,3
67585,56958,0,49,1,1,300.08,1,183,7,3
60189,58825,0,22,0,5,75.75,0,631,6,3
57123,32927,0,67,6,2,2100.0,1,676,3,1
83137,67308,1,64,2,3,121.98,0,261,5,3
52703,86138,0,41,4,1,600.17,1,209,3,3
79073,23752,1,66,5,2,23.46,1,204,6,1
92882,67471,0,26,2,2,81.32,2,374,5,3
45798,18551,1,18,1,1,300.08,1,269,7,2
42970,84089,1,35,1,1,300.08,1,743,1,0
9744,26085,1,51,2,1,40.66,0,441,6,2
19842,87543,0,24,3,4,20.92,0,742,4,0
71228,14568,0,69,4,1,600.17,1,554,3,1
35045,63569,1,29,2,2,81.32,0,749,5,0
44380,19584,0,48,1,1,300.08,0,595,4,2
12438,31074,0,60,1,5,1500.4,1,231,5,2
60068,95748,0,29,0,3,45.45,1,537,6,3
2808,59610,0,31,2,1,40.66,2,26,4,0
75656,59862,1,38,1,3,900.24,1,120,8,3
69585,71642,0,18,7,3,107.52,0,74,4,3
80728,45337,0,62,3,1,5.23,1,564,2,1
66334,6840,0,66,3,5,26.15,1,769,4,1
43059,71584,1,51,1,5,1500.4,0,320,4,0
26451,26032,0,30,1,3,900.24,1,775,5,2
58277,50005,0,29,1,5,1500.4,0,618,3,3
18653,17741,1,19,4,1,600.17,0,355,4,2
47962,67185,1,45,1,5,1500.4,0,651,4,0
29647,28651,0,19,2,5,203.3,0,132,3,2
77800,39574,0,18,2,3,121.98,2,549,6,1
9467,9489,0,36,5,2,23.46,1,571,6,2
26593,55234,0,56,4,4,2400.68,2,754,5,0
13624,43364,0,56,4,3,1800.51,0,539,8,2
12969,96650,0,49,2,4,162.64,1,482,3,0
5094,60501,1,19,7,1,35.84,1,447,7,0
2091,57969,1,43,1,4,1200.32,0,245,8,0
7911,64353,1,43,1,4,1200.32,1,642,5,0
36352,71277,0,56,3,4,20.92,2,471,7,0
51427,4142,0,64,3,1,5.23,2,279,5,1
51198,30433,0,65,3,1,5.23,1,459,5,1
74431,21347,1,45,5,1,11.73,0,577,6,1
68469,43415,0,45,3,3,15.69,1,357,7,1
71239,78760,0,59,2,3,121.98,0,450,7,3
34884,28032,1,66,5,2,23.46,1,57,7,2
96027,2810,0,64,7,5,179.2,1,206,6,1
47899,74405,0,61,1,2,600.16,2,429,6,0
90666,79597,1,32,1,3,900.24,0,714,5,3
91432,28686,1,54,1,2,600.16,1,759,9,1
78033,15757,0,60,1,5,1500.4,1,312,4,1
43813,46674,0,24,1,1,300.08,1,365,5,2
53720,42163,1,34,0,3,45.45,0,258,4,1
34618,38877,0,67,1,5,1500.4,2,194,9,2
92856,89325,0,62,3,2,10.46,0,228,4,3
28129,71120,1,62,2,2,81.32,1,652,2,0
9288,4512,1,61,3,4,20.92,1,259,6,2
35618,63230,0,44,3,5,26.15,1,725,3,0
28646,37440,0,36,3,5,26.15,0,649,1,2
78175,11401,0,48,4,2,1200.34,0,61,7,1
25057,93546,1,19,1,1,300.08,0,765,5,0
38477,45295,0,56,1,5,1500.4,0,790,3,2
46984,60543,1,66,0,4,60.6,0,200,4,0
50377,74822,0,35,1,3,900.24,1,155,6,3
27738,5676,0,30,1,1,300.08,2,758,5,2
2139,47113,0,56,0,2,30.3,0,514,1,2
45112,47373,1,62,1,4,1200.32,2,790,5,2
34639,23839,0,27,1,1,300.08,0,509,5,2
40765,78661,0,49,6,2,2100.0,1,733,4,0
16028,99003,0,48,7,2,71.68,1,724,9,0
92231,49216,1,49,0,4,60.6,1,20,9,1
20489,45028,0,43,2,3,121.98,0,607,4,2
15542,55404,1,51,2,3,121.98,2,279,4,0
33427,50618,1,26,4,1,600.17,0,212,5,0
14536,73403,0,58,3,2,10.46,0,358,4,0
58410,38488,0,64,1,3,900.24,0,333,7,1
78140,2992,0,28,1,4,1200.32,2,767,5,1
38590,88866,0,52,7,2,71.68,2,94,5,0
86704,17885,0,25,2,5,203.3,1,50,1,1
34914,46155,1,47,7,2,71.68,0,82,5,2
60120,35729,1,61,2,4,162.64,1,78,9,1
98074,76266,1,26,1,1,300.08,0,275,6,3
13444,41371,1,25,2,3,121.98,1,273,5,2
764,79487,1,24,2,3,121.98,1,98,5,0
47880,502,1,57,1,3,900.24,2,258,6,2
21932,8822,0,48,1,4,1200.32,1,321,9,2
29148,35752,0,39,1,2,600.16,1,563,5,2
63471,95011,1,68,3,3,15.69,0,218,6,3
82274,59395,0,35,1,4,1200.32,2,133,7,3
56410,13184,0,30,3,1,5.23,2,764,6,1
89921,36665,0,48,6,2,2100.0,2,716,3,1
61285,95790,1,57,2,2,81.32,0,69,5,3
7734,43034,0,35,1,2,600.16,1,49,1,2
31124,21975,0,56,1,2,600.16,1,537,7,2
64711,82509,1,56,3,3,15.69,0,646,6,3
8338,11237,1,63,2,4,162.64,1,226,6,2
89321,35694,0,18,1,1,300.08,0,195,5,1
53260,91900,1,44,7,3,107.52,0,324,4,3
40082,57208,1,39,3,5,26.15,1,443,4,0
44171,6606,0,61,2,1,40.66,0,65,4,2
91125,68599,1,47,1,4,1200.32,0,526,3,3
79998,4439,0,29,2,3,121.98,1,331,2,1
29481,33089,1,35,2,2,81.32,1,426,4,2
42508,80009,1,53,1,3,900.24,0,243,4,0
1114,68779,1,50,7,3,107.52,1,144,6,0
17943,35882,0,58,1,5,1500.4,2,713,7,2
63828,40241,0,34,2,3,121.98,2,353,7,1
28280,60775,1,65,3,2,10.46,0,723,4,0
76635,82098,0,42,1,1,300.08,2,299,6,3
27622,27979,0,20,5,3,35.19,0,173,7,2
93184,23637,0,67,7,1,35.84,0,765,7,1
49666,34182,1,34,1,5,1500.4,2,440,6,1
38048,56545,0,54,6,1,1050.0,0,343,4,0
65860,66636,0,34,2,3,121.98,0,154,5,3
38129,27936,0,49,1,4,1200.32,0,435,4,2
15816,5297,0,49,1,1,300.08,1,94,6,2
60654,63353,0,36,6,1,1050.0,1,701,5,3
35299,15486,1,49,7,1,35.84,1,513,3,2
38318,95335,0,30,7,4,143.36,0,256,6,0
17289,28095,1,65,1,4,1200.32,1,58,4,2
82744,66031,1,50,7,4,143.36,2,37,5,3
28315,2378,0,65,2,3,121.98,1,114,6,2
90316,38752,1,49,5,5,58.65,0,387,4,1
35807,42326,1,22,7,1,35.84,2,121,3,2
64322,71093,0,69,1,1,300.08,2,553,4,3
16513,17232,0,60,3,2,10.46,0,435,7,2
94805,77875,1,22,7,5,179.2,0,718,3,3
48199,51710,0,26,1,1,300.08,2,65,4,0
636,24421,0,43,7,4,143.36,0,733,2,2
67738,78086,0,48,2,3,121.98,0,717,5,3
16728,79631,1,56,3,4,20.92,0,421,1,0
1544,19946,0,60,3,5,26.15,2,690,5,2
33930,28070,0,53,2,5,203.3,0,99,3,2
8661,36694,0,18,3,5,26.15,1,733,7,2
72516,28871,1,29,7,2,71.68,1,577,7,1
24585,4864,0,57,3,2,10.46,1,704,6,2
92900,14369,0,19,2,3,121.98,0,363,6,1
63503,63668,0,25,1,4,1200.32,0,487,5,3
96969,34420,0,33,1,1,300.08,2,43,4,1
10754,61559,1,68,2,1,40.66,1,413,7,0
99318,39319,0,53,2,3,121.98,1,380,5,1
45318,20415,0,45,5,2,23.46,0,356,6,2
41420,48965,1,45,2,5,203.3,0,252,7,2
58260,27843,1,49,6,2,2100.0,1,369,3,1
30657,16823,1,63,5,3,35.19,1,64,3,2
36644,96757,1,59,2,2,81.32,1,629,5,0
4599,33481,0,41,3,3,15.69,1,279,5,2
16655,24604,1,50,1,4,1200.32,2,794,5,2
11178,71849,0,26,1,4,1200.32,1,446,6,0
60253,21685,0,49,3,4,20.92,0,202,5,1
85537,31550,1,53,0,5,75.75,0,284,7,1
76969,40214,0,35,1,5,1500.4,2,233,5,1
75293,47297,0,65,4,4,2400.68,1,712,9,1
7233,26078,0,46,7,1,35.84,2,642,3,2
35841,57963,1,23,1,5,1500.4,0,716,7,0
23231,49654,0,62,1,5,1500.4,1,735,5,0
33867,62693,0,18,1,1,300.08,1,137,2,0
91104,12250,1,45,7,1,35.84,0,58,4,1
7258,71511,0,30,1,4,1200.32,1,318,4,0
64843,63797,0,36,1,3,900.24,0,551,7,3
97875,39478,0,60,1,3,900.24,2,335,5,1
89927,21285,0,22,1,4,1200.32,1,10,4,1
58452,27812,0,32,0,1,15.15,0,630,7,1
40461,62465,0,46,4,2,1200.34,1,278,4,0
5761,77693,1,21,1,5,1500.4,1,195,4,0
20999,86340,0,56,1,4,1200.32,2,116,6,0
31539,12610,0,54,1,4,1200.32,1,232,3,2
30508,65549,0,38,1,1,300.08,1,286,1,0
20256,18871,0,34,1,1,300.08,1,107,2,2
72341,40903,1,43,7,1,35.84,1,600,8,1
94112,17291,0,42,1,5,1500.4,0,343,5,1
85636,81035,0,67,3,1,5.23,0,311,9,3
65857,292,0,60,2,5,203.3,1,702,5,1
33058,65719,1,42,1,5,1500.4,0,632,7,0
28161,80045,1,69,1,1,300.08,1,699,4,0
43846,67120,1,46,2,2,81.32,0,577,4,0
20337,33735,0,20,7,5,179.2,0,124,1,2
66912,97373,1,33,1,1,300.08,1,758,1,3
72066,15135,1,31,2,3,121.98,1,511,1,1
52194,7388,1,58,0,2,30.3,0,528,5,1
87392,53345,1,21,4,3,1800.51,2,241,6,3
29464,16724,1,43,2,4,162.64,1,113,3,2
72961,65250,1,68,2,2,81.32,1,659,5,3
16866,52213,1,26,4,3,1800.51,2,377,5,0
70580,54765,1,54,1,5,1500.4,0,339,1,3
44087,11774,0,39,2,4,162.64,1,766,7,2
42938,31191,0,50,3,4,20.92,1,782,3,2
55243,66511,0,30,1,1,300.08,0,106,4,3
72043,32982,1,24,0,4,60.6,1,681,3,1
5291,89096,0,27,2,3,121.98,0,319,5,0
67033,62960,1,59,1,3,900.24,1,657,5,3
89744,77876,1,23,4,3,1800.51,0,97,6,3
3351,29606,0,28,1,2,600.16,2,141,2,2
71277,23978,0,66,3,5,26.15,0,97,6,1
12010,55966,0,62,7,4,143.36,0,545,3,0
25891,11757,0,48,1,2,600.16,2,419,6,2
18302,47212,0,62,3,1,5.23,0,80,9,2
16267,44096,0,21,7,4,143.36,0,559,6,2
12663,59002,1,24,5,1,11.73,0,559,8,0
55699,8393,0,24,1,3,900.24,0,504,5,1
35549,40133,0,29,3,5,26.15,1,261,1,2
31039,888,1,56,7,4,143.36,0,543,5,2
30618,68658,0,55,1,3,900.24,1,386,3,0
16069,566,0,37,7,5,179.2,0,727,7,2
9080,81739,1,68,3,2,10.46,0,554,5,0
33018,47905,0,60,3,4,20.92,0,66,3,2
6430,87673,0,42,4,4,2400.68,0,459,4,0
44883,83559,0,42,2,5,203.3,1,583,6,0
25450,62162,0,46,2,2,81.32,0,258,4,0
40226,86130,1,63,7,2,71.68,1,21,5,0
56624,98827,0,33,0,3,45.45,2,274,2,3
23205,81566,0,23,4,3,1800.51,1,135,4,0
55289,13927,1,61,4,2,1200.34,0,714,2,1
70617,13543,1,55,3,5,26.15,1,125,6,1
56149,17492,0,20,1,2,600.16,0,245,8,1
2946,67688,1,35,1,3,900.24,1,513,5,0
62557,93804,0,18,3,3,15.69,0,485,7,3
28819,8088,0,41,4,4,2400.68,2,520,5,2
53207,3380,0,51,1,1,300.08,1,675,6,1
82104,38486,0,18,1,3,900.24,0,539,7,1
73574,66775,0,26,0,5,75.75,0,266,2,3
68647,65642,0,41,1,2,600.16,0,532,4,3
87106,23060,0,34,2,5,203.3,1,606,6,1
9793,20242,1,35,0,3,45.45,0,196,4,2
19008,41503,1,62,7,5,179.2,0,131,8,2
43101,38223,1,35,1,4,1200.32,0,570,3,2
84178,88944,0,18,0,5,75.75,1,560,5,3
88451,37307,1,39,1,3,900.24,2,569,8,1
2939,15788,1,29,3,3,15.69,0,682,4,2
85508,92679,0,20,6,1,1050.0,2,19,8,3
27809,17576,1,63,2,3,121.98,1,394,9,2
63866,29667,0,39,3,4,20.92,1,127,4,1
14325,12859,1,60,3,5,26.15,0,697,9,2
30458,22030,1,68,1,3,900.24,0,684,2,2
41653,24980,0,20,1,4,1200.32,0,251,6,2
27224,58836,0,68,2,5,203.3,0,632,5,0
97733,18093,0,39,5,3,35.19,0,510,8,1
59571,63415,1,45,6,2,2100.0,1,430,6,3
14054,68276,0,18,1,1,300.08,1,568,2,0
70307,26006,0,23,4,4,2400.68,0,60,5,1
34731,73810,1,38,1,5,1500.4,2,590,4,0
57210,91618,1,19,1,5,1500.4,2,56,2,3
55460,355,0,41,3,2,10.46,1,703,8,1
27053,89249,0,47,2,1,40.66,0,707,5,0
46325,86868,1,20,1,5,1500.4,0,121,7,0
32418,31020,1,23,3,1,5.23,2,579,8,2
